Jefferson	1476	66.49	744	33.51	732	32.97	2220
Jenkins	1166	76.01	368	23.99	798	52.02	1534
Johnson	1808	84.01	344	15.99	1464	68.03	2152
Jones	1427	83.70	278	16.30	1149	67.39	1705
Lamar	1552	78.34	429	21.66	1123	56.69	1981
Lanier	845	83.25	170	16.75	675	66.50	1015
Laurens	5001	82.70	1046	17.30	3955	65.40	6047
Lee	390	65.55	205	34.45	185	31.09	595
Liberty	1448	73.69	517	26.31	931	47.38	1965
Lincoln	644	66.32	327	33.68	317	32.65	971
Long	691	62.20	420	37.80	271	24.39	1111
Lowndes	3245	60.95	2079	39.05	1166	21.90	5324
Lumpkin	997	72.93	370	27.07	627	45.87	1367
McDuffie	1172	55.68	933	44.32	239	11.35	2105
McIntosh	724	59.01	503	40.99	221	18.01	1227
Macon	1472	82.19	319	17.81	1153	64.38	1791
Madison	1899	89.41	225	10.59	1674	78.81	2124
Marion	651	78.15	182	21.85	469	56.30	833
Meriwether	3551	86.99	531	13.01	3020	73.98	4082
Miller	1617	87.88	223	12.12	1394	75.76	1840
Mitchell	3054	83.56	601	16.44	2453	67.11	3655
Monroe	2406	82.77	501	17.23	1905	65.53	2907
Montgomery	1758	85.84	290	14.16	1468	71.68	2048
Morgan	1649	86.97	247	13.03	1402	73.95	1896
Murray	1840	70.88	756	29.12	1084	41.76	2596
Muscogee	11220	58.95	7814	41.05	3406	17.89	19034
Newton	3529	89.12	431	10.88	3098	78.23	3960
Oconee	1182	77.81	337	22.19	845	55.63	1519
Oglethorpe	1461	87.54	208	12.46	1253	75.07	1669
Paulding	2152	73.20	788	26.80	1364	46.39	2940
Peach	1523	80.24	374	19.70	1149	60.54	1898
Pickens	1312	49.70	1328	50.30	-16	-0.61	2640
Pierce	1903	76.27	592	23.73	1311	52.55	2495
Pike	1248	81.36	286	18.64	962	62.71	1534
Polk	4447	77.39	1299	22.61	3148	54.79	5746
Pulaski	1572	90.50	165	9.50	1407	81.00	1737
Putnam	1251	83.34	250	16.66	1001	66.69	1501
Quitman	332	78.12	93	21.88	239	56.24	425
Rabun	1320	74.62	449	25.38	871	49.24	1769
Randolph	1419	73.68	507	26.32	912	47.35	1926
Richmond	8584	47.87	9347	52.13	-763	-4.26	17931
Rockdale	1665	83.84	321	16.16	1344	67.67	1986
Schley	436	74.66	148	25.34	288	49.32	584
Screven	1584	69.60	692	30.40	892	39.19	2276
Seminole	1126	86.48	176	13.52	950	72.96	1302
Spalding	5296	80.92	1249	19.08	4047	61.83	6545
Stephens	3539	84.26	661	15.74	2878	68.52	4200
Stewart	816	72.40	311	27.60	505	44.81	1127
Sumter	2455	69.68	1068	30.32	1387	39.37	3523
Talbot	678	79.48	175	20.52	503	58.97	853
Taliaferro	873	89.45	103	10.55	770	78.89	976
Tattnall	2433	68.59	1114	31.41	1319	37.19	3547
Taylor	1679	85.84	277	14.16	1402	71.68	1956
Telfair	2695	91.73	243	8.27	2452	83.46	2938
Terrell	1375	78.84	369	21.16	1006	57.68	1744
Thomas	3971	63.60	2273	36.40	1698	27.19	6244
Tift	2954	69.15	1318	30.85	1636	38.30	4272
Toombs	2641	78.51	723	21.49	1918	57.02	3364
Towns	1111	53.06	983	46.94	128	6.11	2094
Treutlen	1416	93.34	101	6.66	1315	86.68	1517
Troup	7130	79.07	1887	20.93	5243	58.15	9017
Turner	1357	77.15	402	22.85	955	54.29	1759
Twiggs	1080	84.97	191	15.03	889	69.94	1271
Union	1360	50.56	1330	49.44	30	1.12	2690
Upson	3837	85.55	648	14.45	3189	71.10	4485
Walker	4366	60.37	2866	39.63	1500	20.74	7232
Walton	3672	91.89	324	8.11	3348	83.78	3996
Ware	5627	69.94	2418	30.06	3209	39.89	8045
Warren	693	64.95	374	35.05	319	29.90	1067
Washington	2381	74.97	795	25.03	1586	49.94	3176
Wayne	1929	69.87	832	30.13	1097	39.73	2761
Webster	335	70.82	138	29.18	197	41.65	473
Wheeler	1280	83.06	261	16.94	1019	66.13	1541
White	1139	80.15	282	19.85	857	60.31	1421
Whitfield	4661	62.51	2795	37.49	1866	25.03	7456
Wilcox	1878	86.19	301	13.81	1577	72.37	2179
Wilkes	1500	83.99	286	16.01	1214	67.97	1786
Wilkinson	1629	81.17	378	18.83	1251	62.33	2007
Worth	1986	81.73	444	18.27	1542	63.46	2430
Totals	456823	69.66	198961	30.34	257862	39.32	655784
