Alabama AL 11 194580 5.6532 1.76282
Alaska AK 0 0 0 0
Arizona AZ 0 0 0 0
Arkansas AR 8 149347 5.35665 1.67035
California CA 9 298419 3.01589 0.940438
Colorado CO 4 189539 2.11038 0.658075
Connecticut CT 6 174390 3.44056 1.07286
Delaware DE 3 38456 7.8011 2.4326
Florida FL 4 46488 8.60435 2.68307
Georgia GA 13 162480 8.00098 2.49493
Hawaii HI 0 0 0 0
Idaho ID 3 29621 10.1279 3.15816
Illinois IL 24 1090869 2.20008 0.686046
Indiana IN 15 637119 2.35435 0.734151
Iowa IA 13 521547 2.49258 0.777255
Kansas KS 10 334547 2.98912 0.93209
Kentucky KY 13 445928 2.91527 0.909062
Louisiana LA 8 101046 7.91718 2.4688
Maine ME 6 118419 5.06675 1.57995
Maryland MD 8 250249 3.19681 0.996854
Massachusetts MA 15 401568 3.73536 1.16479
Michigan MI 14 545585 2.56605 0.800165
Minnesota MN 9 341762 2.63341 0.82117
Mississippi MS 9 69591 12.9327 4.03277
Missouri MO 17 673906 2.52261 0.786619
Montana MT 3 53330 5.62534 1.75414
Nebraska NE 8 223182 3.58452 1.11775
Nevada NV 3 10314 29.0864 9.06994
New_Hampshire NH 4 83670 4.78068 1.49075
New_Jersey NJ 10 371211 2.69388 0.840026
New_Mexico NM 0 0 0 0
New_York NY 36 1423876 2.52831 0.788397
North_Carolina NC 11 331337 3.31988 1.03523
North_Dakota ND 3 47391 6.3303 1.97396
Ohio OH 23 1014295 2.26758 0.707094
Oklahoma OK 0 0 0 0
Oregon OR 4 97414 4.10618 1.28042
Pennsylvania PA 32 1194355 2.67927 0.83547
Rhode_Island RI 4 54785 7.30126 2.27673
South_Carolina SC 9 68938 13.0552 4.07097
South_Dakota SD 4 82950 4.82218 1.50369
Tennessee TN 12 320903 3.73945 1.16606
Texas TX 15 544786 2.75337 0.858577
Utah UT 3 78119 3.84029 1.19751
Vermont VT 4 63847 6.26497 1.95359
Virginia VA 12 294674 4.0723 1.26986
Washington WA 4 93583 4.27428 1.33284
West_Virginia WV 6 201757 2.97387 0.927335
Wisconsin WI 12 447409 2.68211 0.836356
Wyoming WY 3 21092 14.2233 4.43522
TOTALS: US 447 13938674 3.2069 1
