Alabama AL 10 169716 5.89219 1.04192
Alaska AK 0 0 0 0
Arizona AZ 0 0 0 0
Arkansas AR 6 79300 7.56619 1.33793
California CA 6 95785 6.26402 1.10767
Colorado CO 0 0 0 0
Connecticut CT 6 96009 6.24941 1.10508
Delaware DE 3 21822 13.7475 2.43097
Florida FL 4 33190 12.0518 2.13112
Georgia GA 11 138906 7.91902 1.40032
Hawaii HI 0 0 0 0
Idaho ID 0 0 0 0
Illinois IL 21 429971 4.88405 0.863648
Indiana IN 15 351196 4.27112 0.755263
Iowa IA 11 216365 5.084 0.899005
Kansas KS 5 100512 4.97453 0.879648
Kentucky KY 12 191135 6.27828 1.11019
Louisiana LA 8 128692 6.21639 1.09925
Maine ME 7 90523 7.73283 1.3674
Maryland MD 8 134447 5.9503 1.05219
Massachusetts MA 13 192864 6.7405 1.19192
Michigan MI 11 221455 4.96715 0.878343
Minnesota MN 5 90919 5.49939 0.972459
Mississippi MS 8 129457 6.17965 1.09275
Missouri MO 15 273059 5.49332 0.971385
Montana MT 0 0 0 0
Nebraska NE 3 25932 11.5687 2.0457
Nevada NV 3 14649 20.4791 3.62133
New_Hampshire NH 5 68906 7.25625 1.28312
New_Jersey NJ 9 168112 5.35357 0.946673
New_Mexico NM 0 0 0 0
New_York NY 35 828020 4.22695 0.747453
North_Carolina NC 10 165163 6.05462 1.07064
North_Dakota ND 0 0 0 0
Ohio OH 22 529436 4.15536 0.734793
Oklahoma OK 0 0 0 0
Oregon OR 3 20147 14.8905 2.63309
Pennsylvania PA 29 563262 5.14858 0.910425
Rhode_Island RI 4 18994 21.0592 3.7239
South_Carolina SC 7 95452 7.33352 1.29679
South_Dakota SD 0 0 0 0
Tennessee TN 12 179046 6.70218 1.18515
Texas TX 8 116594 6.86141 1.21331
Utah UT 0 0 0 0
Vermont VT 5 52980 9.43751 1.66884
Virginia VA 11 185195 5.93968 1.05032
Washington WA 0 0 0 0
West_Virginia WV 5 62467 8.00421 1.41539
Wisconsin WI 10 192305 5.20007 0.91953
Wyoming WY 0 0 0 0
TOTALS: US 366 6471983 5.65514 1
