Alabama AL 10 175085 5.71151 1.62213
Alaska AK 0 0 0 0
Arizona AZ 0 0 0 0
Arkansas AR 7 157058 4.45695 1.26582
California CA 8 251339 3.18295 0.903993
Colorado CO 3 91946 3.26278 0.926666
Connecticut CT 6 153978 3.89666 1.10669
Delaware DE 3 29764 10.0793 2.86263
Florida FL 4 66500 6.01503 1.70833
Georgia GA 12 142936 8.39536 2.38437
Hawaii HI 0 0 0 0
Idaho ID 0 0 0 0
Illinois IL 22 747813 2.94191 0.835535
Indiana IN 15 536949 2.79356 0.793402
Iowa IA 13 404135 3.21675 0.913592
Kansas KS 9 331149 2.71781 0.771888
Kentucky KY 13 344868 3.76956 1.0706
Louisiana LA 8 115891 6.90303 1.96054
Maine ME 6 128253 4.67825 1.32867
Maryland MD 8 210941 3.79253 1.07712
Massachusetts MA 14 344243 4.06689 1.15504
Michigan MI 13 475356 2.73479 0.776711
Minnesota MN 7 263285 2.65871 0.755103
Mississippi MS 9 115786 7.77295 2.2076
Missouri MO 16 521360 3.0689 0.871601
Montana MT 0 0 0 0
Nebraska NE 5 202632 2.46753 0.700806
Nevada NV 3 12278 24.4337 6.93944
New_Hampshire NH 4 90835 4.40358 1.25067
New_Jersey NJ 9 303801 2.96246 0.841371
New_Mexico NM 0 0 0 0
New_York NY 36 1319748 2.72779 0.774722
North_Carolina NC 11 285563 3.85204 1.09402
North_Dakota ND 0 0 0 0
Ohio OH 23 840361 2.73692 0.777315
Oklahoma OK 0 0 0 0
Oregon OR 3 61853 4.8502 1.37751
Pennsylvania PA 30 997568 3.00731 0.854109
Rhode_Island RI 4 40775 9.80991 2.78612
South_Carolina SC 9 79997 11.2504 3.19524
South_Dakota SD 0 0 0 0
Tennessee TN 12 303694 3.95134 1.12222
Texas TX 13 357513 3.63623 1.03273
Utah UT 0 0 0 0
Vermont VT 4 65452 6.11134 1.73569
Virginia VA 12 304087 3.94624 1.12078
Washington WA 0 0 0 0
West_Virginia WV 6 159440 3.76317 1.06878
Wisconsin WI 11 354614 3.10196 0.880991
Wyoming WY 0 0 0 0
TOTALS: US 401 11388846 3.52099 1
