Alabama AL 12 248982 4.81962 3.34079
Alaska AK 0 0 0 0
Arizona AZ 3 91254 3.28752 2.27879
Arkansas AR 9 197693 4.55251 3.15564
California CA 13 1796656 0.723566 0.50155
Colorado CO 6 392242 1.52967 1.06031
Connecticut CT 7 553031 1.26575 0.877372
Delaware DE 3 105891 2.8331 1.9638
Florida FL 6 253672 2.36526 1.63951
Georgia GA 14 229159 6.10929 4.23474
Hawaii HI 0 0 0 0
Idaho ID 4 151541 2.63955 1.82964
Illinois IL 29 3107489 0.933229 0.646881
Indiana IN 15 1421314 1.05536 0.731538
Iowa IA 13 1009489 1.28778 0.892643
Kansas KS 10 713200 1.40213 0.971906
Kentucky KY 13 940604 1.38209 0.958015
Louisiana LA 10 215833 4.63321 3.21157
Maine ME 6 262171 2.28858 1.58636
Maryland MD 8 528348 1.51415 1.04955
Massachusetts MA 18 1577823 1.14081 0.790768
Michigan MI 15 1372082 1.09323 0.757788
Minnesota MN 12 970976 1.23587 0.856661
Mississippi MS 10 151692 6.5923 4.56955
Missouri MO 18 1500721 1.19942 0.831395
Montana MT 4 194108 2.06071 1.42841
Nebraska NE 8 547144 1.46214 1.0135
Nevada NV 3 32417 9.25438 6.4148
New_Hampshire NH 4 196757 2.03296 1.40917
New_Jersey NJ 14 1548195 0.904279 0.626814
New_Mexico NM 3 118014 2.54207 1.76207
New_York NY 45 4405626 1.02142 0.708012
North_Carolina NC 12 635150 1.88932 1.30961
North_Dakota ND 5 239867 2.08449 1.44489
Ohio OH 24 2508346 0.956806 0.663223
Oklahoma OK 10 618427 1.61701 1.12085
Oregon OR 5 319942 1.56278 1.08326
Pennsylvania PA 38 3150610 1.20612 0.836039
Rhode_Island RI 5 237194 2.10798 1.46118
South_Carolina SC 9 68605 13.1186 9.09334
South_Dakota SD 5 261865 1.90938 1.32351
Tennessee TN 12 363473 3.30148 2.28847
Texas TX 20 708999 2.82088 1.95533
Utah UT 4 176603 2.26497 1.57
Vermont VT 4 135191 2.95877 2.05091
Virginia VA 12 305358 3.92981 2.724
Washington WA 7 500840 1.39765 0.968801
West_Virginia WV 8 642752 1.24465 0.862747
Wisconsin WI 13 1016831 1.27848 0.886196
Wyoming WY 3 82835 3.62165 2.5104
TOTALS: US 531 36807012 1.44266 1
