Alabama AL 11 426120 2.58143 3.00204
Alaska AK 0 0 0 0
Arizona AZ 4 260570 1.5351 1.78522
Arkansas AR 8 404800 1.97628 2.29829
California CA 32 5341603 0.599071 0.696682
Colorado CO 6 630103 0.952225 1.10738
Connecticut CT 8 1096911 0.729321 0.848154
Delaware DE 3 174025 1.72389 2.00478
Florida FL 10 989337 1.01078 1.17547
Georgia GA 12 655803 1.82982 2.12796
Hawaii HI 0 0 0 0
Idaho ID 4 276231 1.44806 1.684
Illinois IL 27 4481058 0.602536 0.700711
Indiana IN 13 1955325 0.664851 0.77318
Iowa IA 10 1268773 0.788163 0.916584
Kansas KS 8 896166 0.892692 1.03814
Kentucky KY 10 993148 1.0069 1.17096
Louisiana LA 10 651952 1.53386 1.78378
Maine ME 5 351786 1.42132 1.65291
Maryland MD 9 902074 0.997701 1.16026
Massachusetts MA 16 2383398 0.67131 0.780691
Michigan MI 20 2798592 0.714645 0.831087
Minnesota MN 11 1379483 0.7974 0.927326
Mississippi MS 8 285532 2.80179 3.2583
Missouri MO 13 1892062 0.687081 0.799032
Montana MT 4 265037 1.50922 1.75513
Nebraska NE 6 609660 0.984155 1.14451
Nevada NV 3 82190 3.65007 4.2448
New_Hampshire NH 4 272950 1.46547 1.70425
New_Jersey NJ 16 2419554 0.661279 0.769026
New_Mexico NM 4 238608 1.67639 1.94954
New_York NY 45 7128241 0.631292 0.734153
North_Carolina NC 14 1210910 1.15616 1.34454
North_Dakota ND 4 270127 1.48078 1.72205
Ohio OH 25 3700758 0.675537 0.785607
Oklahoma OK 8 948984 0.843007 0.980364
Oregon OR 6 695059 0.863236 1.00389
Pennsylvania PA 32 4580969 0.698542 0.81236
Rhode_Island RI 4 414498 0.965023 1.12226
South_Carolina SC 8 341086 2.34545 2.72761
South_Dakota SD 4 294283 1.35924 1.58071
Tennessee TN 11 892553 1.23242 1.43323
Texas TX 24 2075946 1.1561 1.34447
Utah UT 4 329554 1.21376 1.41153
Vermont VT 3 153557 1.95367 2.27199
Virginia VA 12 619689 1.93645 2.25197
Washington WA 9 1102708 0.816172 0.949156
West_Virginia WV 8 873548 0.915805 1.06502
Wisconsin WI 12 1607370 0.746561 0.868203
Wyoming WY 3 129251 2.32106 2.69925
TOTALS: US 531 61751942 0.859892 1
