Alabama AL 11 105152 10.461 3.22477
Alaska AK 0 0 0 0
Arizona AZ 0 0 0 0
Arkansas AR 9 151822 5.92799 1.8274
California CA 10 386597 2.58667 0.797383
Colorado CO 5 263858 1.89496 0.584152
Connecticut CT 7 190003 3.68415 1.1357
Delaware DE 3 48007 6.24908 1.92638
Florida FL 5 49360 10.1296 3.12261
Georgia GA 13 132504 9.81102 3.02441
Hawaii HI 0 0 0 0
Idaho ID 3 97293 3.08347 0.950529
Illinois IL 27 1155254 2.33715 0.720464
Indiana IN 15 721126 2.08008 0.641218
Iowa IA 13 494769 2.62749 0.809966
Kansas KS 10 375946 2.65996 0.819976
Kentucky KY 13 490719 2.64917 0.816649
Louisiana LA 9 75117 11.9813 3.69343
Maine ME 6 106336 5.64249 1.73939
Maryland MD 8 238531 3.35386 1.03388
Massachusetts MA 16 456919 3.50171 1.07946
Michigan MI 14 541830 2.58384 0.79651
Minnesota MN 11 331304 3.32021 1.02351
Mississippi MS 10 66904 14.9468 4.60759
Missouri MO 18 715927 2.51422 0.775049
Montana MT 3 68822 4.35906 1.34375
Nebraska NE 8 266799 2.99851 0.924339
Nevada NV 3 24526 12.2319 3.77068
New_Hampshire NH 4 89600 4.46428 1.37619
New_Jersey NJ 12 467111 2.56898 0.79193
New_Mexico NM 0 0 0 0
New_York NY 39 1638350 2.38044 0.733809
North_Carolina NC 12 252554 4.75146 1.46471
North_Dakota ND 4 94525 4.23168 1.30448
Ohio OH 23 1121552 2.05073 0.632171
Oklahoma OK 7 256917 2.72461 0.839905
Oregon OR 4 110889 3.60721 1.11198
Pennsylvania PA 34 1267450 2.68255 0.826939
Rhode_Island RI 4 72317 5.5312 1.70508
South_Carolina SC 9 66379 13.5585 4.17963
South_Dakota SD 4 114775 3.48508 1.07433
Tennessee TN 12 257180 4.66599 1.43837
Texas TX 18 293757 6.12751 1.8889
Utah UT 3 108613 2.7621 0.851462
Vermont VT 4 52680 7.593 2.34066
Virginia VA 12 137065 8.75496 2.69886
Washington WA 5 183879 2.71918 0.838231
West_Virginia WV 7 258105 2.71207 0.836039
Wisconsin WI 13 454441 2.86066 0.881845
Wyoming WY 3 37609 7.97679 2.45897
TOTALS: US 483 14889239 3.24395 1
