Alabama AL 10 152048 6.57687 1.64323
Alaska AK 0 0 0 0
Arizona AZ 0 0 0 0
Arkansas AR 6 107290 5.59231 1.39724
California CA 6 164245 3.65308 0.912722
Colorado CO 3 53546 5.60265 1.39982
Connecticut CT 6 132802 4.518 1.12882
Delaware DE 3 29528 10.1598 2.53843
Florida FL 4 51618 7.74922 1.93614
Georgia GA 11 156556 7.02624 1.75551
Hawaii HI 0 0 0 0
Idaho ID 0 0 0 0
Illinois IL 21 622312 3.37451 0.843122
Indiana IN 15 470672 3.18693 0.796255
Iowa IA 11 323498 3.40033 0.849573
Kansas KS 5 201226 2.48477 0.62082
Kentucky KY 12 267104 4.49263 1.12248
Louisiana LA 8 104143 7.68174 1.91928
Maine ME 7 143903 4.86438 1.21537
Maryland MD 8 173039 4.62323 1.15511
Massachusetts MA 13 282125 4.60788 1.15128
Michigan MI 11 352777 3.11812 0.779063
Minnesota MN 5 150771 3.31629 0.828575
Mississippi MS 8 116401 6.87279 1.71717
Missouri MO 15 400311 3.74709 0.936211
Montana MT 0 0 0 0
Nebraska NE 3 87452 3.43045 0.857098
Nevada NV 3 18345 16.3531 4.08582
New_Hampshire NH 5 86354 5.79011 1.44666
New_Jersey NJ 9 245928 3.65961 0.914354
New_Mexico NM 0 0 0 0
New_York NY 35 1103945 3.17045 0.792137
North_Carolina NC 10 241208 4.1458 1.03583
North_Dakota ND 0 0 0 0
Ohio OH 22 724967 3.03462 0.7582
Oklahoma OK 0 0 0 0
Oregon OR 3 40819 7.3495 1.83627
Pennsylvania PA 29 874783 3.31511 0.828281
Rhode_Island RI 4 29235 13.6822 3.4185
South_Carolina SC 7 170949 4.09479 1.02308
South_Dakota SD 0 0 0 0
Tennessee TN 12 242828 4.94177 1.2347
Texas TX 8 241726 3.30953 0.826886
Utah UT 0 0 0 0
Vermont VT 5 65203 7.66835 1.91594
Virginia VA 11 211616 5.19809 1.29874
Washington WA 0 0 0 0
West_Virginia WV 5 112713 4.43604 1.10834
Wisconsin WI 10 267195 3.74258 0.935084
Wyoming WY 0 0 0 0
TOTALS: US 369 9219477 4.0024 1
